"Date Time","p (mbar)","T (degC)","Tpot (K)","Tdew (degC)","rh (%)","VPmax (mbar)","VPact (mbar)","VPdef (mbar)","sh (g/kg)","H2OC (mmol/mol)","rho (g/m**3)","wv (m/s)","max. wv (m/s)","wd (deg)","rain (mm)","raining (s)","SWDR (W/m²)","PAR (µmol/m²/s)","max. PAR (µmol/m²/s)","Tlog (degC)","CO2 (ppm)"
07.10.2023 05:20:00,  994.06,   12.42,  286.06,    9.49,   82.30,   14.44,   11.88,    2.56,    7.47,   11.95, 1207.15,    1.32,    2.21,  244.10,    0.00,    0.00,    0.00,    0.00,    0.00,   20.61,  428.80
07.10.2023 05:30:00,  994.06,   12.21,  285.85,    9.40,   82.90,   14.24,   11.80,    2.43,    7.42,   11.88, 1208.07,    1.90,    2.68,  216.10,    0.00,    0.00,    0.00,    0.00,    0.00,   20.56,  429.40
07.10.2023 05:40:00,  994.01,   12.24,  285.88,    9.32,   82.30,   14.27,   11.74,    2.53,    7.38,   11.81, 1207.92,    1.55,    2.81,  224.30,    0.00,    0.00,    0.00,    0.00,    0.00,   20.51,  427.60
07.10.2023 05:50:00,  994.08,   12.32,  285.96,    9.27,   81.60,   14.34,   11.70,    2.64,    7.36,   11.77, 1207.68,    1.18,    2.20,  233.00,    0.00,    0.00,    0.00,    0.00,    0.00,   20.45,  427.30
07.10.2023 06:00:00,  994.14,   12.38,  286.01,    9.03,   79.96,   14.40,   11.51,    2.89,    7.24,   11.58, 1207.58,    0.62,    1.42,   82.20,    0.00,    0.00,    0.00,    0.00,    0.00,   20.41,  426.00
07.10.2023 06:10:00,  994.16,   12.37,  286.00,    9.21,   81.00,   14.39,   11.66,    2.73,    7.33,   11.72, 1207.58,    1.43,    2.61,  168.00,    0.00,    0.00,    0.00,    0.00,    1.43,   20.38,  428.50
07.10.2023 06:20:00,  994.25,   12.04,  285.66,    9.21,   82.80,   14.08,   11.66,    2.42,    7.33,   11.73, 1209.09,    0.87,    2.36,  233.40,    0.00,    0.00,    0.00,    3.01,    4.93,   20.38,  429.80
07.10.2023 06:30:00,  994.15,   11.86,  285.49,    9.16,   83.50,   13.91,   11.62,    2.30,    7.30,   11.69, 1209.75,    0.97,    3.23,  253.60,    0.00,    0.00,    1.41,    7.42,   10.37,   20.40,  431.10
07.10.2023 06:40:00,  994.13,   11.85,  285.48,    9.13,   83.40,   13.91,   11.60,    2.31,    7.29,   11.67, 1209.78,    1.21,    3.07,  198.60,    0.00,    0.00,    5.62,   15.03,   20.55,   20.42,  431.70
07.10.2023 06:50:00,  994.28,   11.88,  285.50,    9.13,   83.20,   13.93,   11.59,    2.34,    7.28,   11.66, 1209.85,    0.84,    2.34,  352.10,    0.00,    0.00,   12.31,   27.74,   35.15,   20.43,  430.50
07.10.2023 07:00:00,  994.27,   12.11,  285.73,    9.17,   82.20,   14.15,   11.63,    2.52,    7.31,   11.70, 1208.84,    1.07,    2.42,  171.60,    0.00,    0.00,   20.26,   41.84,   44.18,   20.47,  429.70
07.10.2023 07:10:00,  994.21,   12.21,  285.83,    9.16,   81.60,   14.24,   11.62,    2.62,    7.30,   11.69, 1208.35,    0.47,    1.14,  241.80,    0.00,    0.00,   24.01,   49.79,   67.86,   20.54,  430.00
07.10.2023 07:20:00,  994.20,   12.50,  286.13,    9.00,   79.18,   14.51,   11.49,    3.02,    7.22,   11.56, 1207.16,    1.58,    2.31,  198.20,    0.00,    0.00,   47.09,   95.89,  134.95,   20.65,  426.90
07.10.2023 07:30:00,  994.23,   12.95,  286.57,    9.07,   77.27,   14.95,   11.55,    3.40,    7.26,   11.62, 1205.27,    3.59,    5.42,  212.50,    0.00,    0.00,   71.84,  138.62,  170.40,   20.79,  426.20
07.10.2023 07:40:00,  994.08,   13.25,  286.89,    9.29,   76.90,   15.25,   11.72,    3.52,    7.37,   11.79, 1203.75,    3.83,    5.80,  211.70,    0.00,    0.00,   71.42,  140.43,  243.76,   20.95,  427.20
07.10.2023 07:50:00,  994.09,   13.81,  287.45,    9.30,   74.19,   15.81,   11.73,    4.08,    7.37,   11.80, 1201.41,    3.93,    5.69,  210.50,    0.00,    0.00,   52.94,  109.27,  148.26,   21.11,  422.80
07.10.2023 08:00:00,  994.22,   14.22,  287.85,    9.42,   72.82,   16.24,   11.83,    4.41,    7.43,   11.89, 1199.81,    3.32,    5.55,  201.00,    0.00,    0.00,   62.61,  130.71,  161.69,   21.27,  422.20
07.10.2023 08:10:00,  994.30,   14.42,  288.04,    9.57,   72.59,   16.45,   11.94,    4.51,    7.50,   12.01, 1199.02,    2.81,    5.20,  174.70,    0.00,    0.00,   90.11,  185.96,  219.10,   21.44,  423.70
07.10.2023 08:20:00,  994.35,   14.26,  287.88,    9.73,   74.13,   16.28,   12.07,    4.21,    7.58,   12.14, 1199.69,    1.99,    2.96,  173.20,    0.00,    0.00,  116.15,  236.85,  267.44,   21.65,  425.10
07.10.2023 08:30:00,  994.31,   14.31,  287.93,    9.85,   74.52,   16.33,   12.17,    4.16,    7.65,   12.24, 1199.39,    2.05,    3.34,  159.90,    0.00,    0.00,  115.41,  234.40,  240.55,   21.88,  424.70
07.10.2023 08:40:00,  994.27,   14.60,  288.22,    9.94,   73.56,   16.64,   12.24,    4.40,    7.69,   12.31, 1198.10,    1.48,    2.91,  157.50,    0.00,    0.00,  127.17,  258.86,  283.73,   22.16,  423.60
07.10.2023 08:50:00,  994.31,   14.95,  288.57,    9.92,   71.85,   17.02,   12.23,    4.79,    7.69,   12.30, 1196.70,    1.93,    5.45,  186.00,    0.00,    0.00,  106.37,  216.26,  240.67,   22.46,  422.00
07.10.2023 09:00:00,  994.33,   15.34,  288.96,    9.91,   69.98,   17.46,   12.22,    5.24,    7.68,   12.29, 1195.11,    3.31,    5.26,  196.90,    0.00,    0.00,   90.12,  183.88,  197.03,   22.78,  419.60
07.10.2023 09:10:00,  994.37,   15.47,  289.09,   10.04,   70.05,   17.60,   12.33,    5.27,    7.75,   12.40, 1194.57,    2.56,    4.79,  181.90,    0.00,    0.00,  117.56,  238.54,  294.54,   23.05,  419.60
07.10.2023 09:20:00,  994.42,   15.66,  289.27,   10.25,   70.18,   17.82,   12.50,    5.31,    7.86,   12.58, 1193.75,    3.12,    5.43,  193.70,    0.00,    0.00,  110.13,  222.62,  286.15,   23.28,  418.50
07.10.2023 09:30:00,  994.44,   15.93,  289.54,   10.54,   70.29,   18.13,   12.74,    5.39,    8.01,   12.81, 1192.56,    2.58,    5.15,  202.80,    0.00,    0.00,  121.08,  246.36,  274.97,   23.49,  417.80
07.10.2023 09:40:00,  994.52,   16.15,  289.76,   10.75,   70.33,   18.39,   12.93,    5.45,    8.13,   13.00, 1191.66,    2.94,    5.66,  204.50,    0.00,    0.00,  169.35,  346.25,  424.01,   23.71,  417.50
07.10.2023 09:50:00,  994.57,   16.46,  290.06,   11.06,   70.36,   18.75,   13.19,    5.56,    8.29,   13.27, 1190.33,    1.76,    3.05,  205.80,    0.00,    0.00,  291.21,  580.79,  975.49,   23.96,  416.90
07.10.2023 10:00:00,  994.51,   17.12,  290.73,   11.55,   69.70,   19.56,   13.63,    5.93,    8.57,   13.71, 1187.35,    2.92,    5.18,  223.30,    0.00,    0.00,  259.27,  523.04,  746.27,   24.28,  416.00
07.10.2023 10:10:00,  994.51,   17.22,  290.83,   11.71,   69.99,   19.68,   13.77,    5.91,    8.66,   13.85, 1186.88,    2.84,    5.09,  205.50,    0.00,    0.00,  214.67,  438.97,  484.10,   24.70,  415.90
07.10.2023 10:20:00,  994.50,   17.04,  290.65,   11.75,   71.02,   19.46,   13.82,    5.64,    8.69,   13.89, 1187.59,    2.27,    4.84,  221.30,    0.00,    0.00,  170.23,  350.61,  418.51,   25.11,  415.50
07.10.2023 10:30:00,  994.69,   17.14,  290.73,   12.02,   71.84,   19.58,   14.07,    5.51,    8.84,   14.14, 1187.29,    1.59,    3.03,  225.50,    0.00,    0.00,  129.83,  269.78,  296.08,   25.44,  415.00
07.10.2023 10:40:00,  994.77,   17.20,  290.79,   12.12,   72.00,   19.65,   14.15,    5.50,    8.90,   14.23, 1187.10,    2.90,    5.39,  215.30,    0.00,    0.00,  149.09,  310.22,  347.95,   25.73,  415.30
07.10.2023 10:50:00,  994.45,   17.12,  290.73,   12.01,   71.85,   19.56,   14.05,    5.50,    8.84,   14.13, 1187.09,    5.02,    7.31,  202.80,    0.00,    0.00,  179.02,  366.13,  398.49,   25.94,  415.30
07.10.2023 11:00:00,  994.28,   17.09,  290.72,   12.13,   72.58,   19.52,   14.17,    5.35,    8.91,   14.25, 1186.95,    5.04,    7.81,  207.60,    0.00,    0.00,  220.86,  447.82,  512.90,   26.03,  415.20
07.10.2023 11:10:00,  994.30,   17.30,  290.93,   12.31,   72.47,   19.78,   14.33,    5.45,    9.02,   14.42, 1186.05,    4.20,    6.05,  203.70,    0.00,    0.00,  232.03,  471.70,  508.43,   26.05,  414.70
07.10.2023 11:20:00,  994.27,   17.42,  291.05,   12.48,   72.73,   19.93,   14.49,    5.43,    9.12,   14.58, 1185.45,    4.57,    6.40,  201.80,    0.00,    0.00,  184.75,  379.01,  447.01,   26.09,  414.70
07.10.2023 11:30:00,  994.09,   17.51,  291.15,   12.65,   73.13,   20.04,   14.66,    5.39,    9.22,   14.74, 1184.79,    5.42,    8.71,  202.30,    0.00,    0.00,  150.44,  308.16,  407.50,   26.14,  414.60
07.10.2023 11:40:00,  994.11,   17.57,  291.21,   12.67,   72.95,   20.12,   14.68,    5.44,    9.23,   14.76, 1184.56,    5.29,    8.35,  203.10,    0.00,    0.00,  202.51,  417.82,  421.98,   26.16,  414.30
07.10.2023 11:50:00,  994.08,   17.55,  291.19,   12.65,   72.93,   20.09,   14.65,    5.44,    9.22,   14.74, 1184.62,    6.07,    9.25,  210.50,    0.00,    0.00,  214.86,  442.24,  459.40,   26.16,  414.60
07.10.2023 12:00:00,  993.95,   17.54,  291.19,   12.66,   73.02,   20.08,   14.66,    5.42,    9.23,   14.75, 1184.50,    5.55,    8.46,  207.10,    0.00,    0.00,  208.03,  424.79,  443.68,   26.13,  414.50
07.10.2023 12:10:00,  993.95,   17.63,  291.29,   12.72,   72.90,   20.20,   14.72,    5.47,    9.27,   14.81, 1184.10,    4.48,    8.13,  204.30,    0.00,    0.00,  236.72,  481.83,  515.71,   26.11,  414.20
07.10.2023 12:20:00,  993.76,   17.81,  291.48,   12.77,   72.34,   20.43,   14.78,    5.65,    9.30,   14.87, 1183.12,    5.50,    8.25,  205.50,    0.00,    0.00,  241.49,  491.12,  511.58,   26.11,  414.40
07.10.2023 12:30:00,  993.65,   17.82,  291.50,   12.77,   72.28,   20.44,   14.77,    5.67,    9.30,   14.87, 1182.95,    5.61,    7.67,  202.30,    0.00,    0.00,  235.11,  475.89,  595.23,   26.15,  414.30
07.10.2023 12:40:00,  993.53,   17.96,  291.65,   12.81,   71.82,   20.62,   14.81,    5.81,    9.32,   14.91, 1182.23,    5.01,    8.19,  204.60,    0.00,    0.00,  569.95, 1117.36, 1467.30,   26.22,  414.30
07.10.2023 12:50:00,  993.61,   18.53,  292.22,   13.04,   70.38,   21.37,   15.04,    6.33,    9.47,   15.14, 1179.90,    4.18,    6.46,  199.80,    0.00,    0.00,  477.18,  949.97, 1303.22,   26.37,  414.00
07.10.2023 13:00:00,  993.54,   18.87,  292.56,   13.28,   69.99,   21.83,   15.28,    6.55,    9.62,   15.38, 1178.33,    4.00,    6.54,  208.20,    0.00,    0.00,  222.21,  454.88,  822.27,   26.67,  413.70
07.10.2023 13:10:00,  993.58,   18.96,  292.65,   13.55,   70.83,   21.95,   15.55,    6.40,    9.79,   15.65, 1177.90,    3.10,    4.73,  222.30,    0.00,    0.00,  100.74,  213.75,  286.21,   27.00,  413.50
07.10.2023 13:20:00,  993.42,   18.73,  292.43,   13.51,   71.66,   21.64,   15.51,    6.13,    9.77,   15.61, 1178.65,    4.96,    8.09,  212.90,    0.00,    0.00,   91.36,  195.32,  212.05,   27.24,  414.50
07.10.2023 13:30:00,  993.30,   18.40,  292.11,   13.32,   72.26,   21.20,   15.32,    5.88,    9.65,   15.42, 1179.93,    5.80,    8.15,  213.10,    0.00,    0.00,  104.17,  220.59,  253.41,   27.32,  415.30
07.10.2023 13:40:00,  993.17,   18.20,  291.92,   13.24,   72.80,   20.93,   15.24,    5.69,    9.60,   15.34, 1180.63,    4.89,    7.41,  212.60,    0.00,    0.00,  103.87,  219.08,  225.75,   27.27,  415.50
07.10.2023 13:50:00,  993.10,   18.20,  291.93,   13.25,   72.84,   20.93,   15.25,    5.69,    9.61,   15.35, 1180.54,    4.35,    7.61,  215.60,    0.00,    0.00,  107.45,  226.77,  258.32,   27.16,  415.40
07.10.2023 14:00:00,  993.39,   18.35,  292.05,   13.33,   72.52,   21.13,   15.32,    5.81,    9.65,   15.43, 1180.24,    2.16,    4.30,  231.40,    0.00,    0.00,  102.07,  213.50,  250.30,   27.05,  415.20
07.10.2023 14:10:00,  993.60,   18.46,  292.15,   13.32,   71.98,   21.28,   15.32,    5.96,    9.64,   15.41, 1180.04,    2.25,    5.57,  228.80,    0.00,    0.00,  143.53,  296.77,  323.06,   27.00,  415.20
07.10.2023 14:20:00,  993.41,   18.57,  292.27,   13.33,   71.53,   21.42,   15.33,    6.10,    9.65,   15.43, 1179.37,    2.67,    6.21,  218.90,    0.00,    0.00,  152.48,  314.36,  332.27,   27.02,  414.80
07.10.2023 14:30:00,  993.34,   18.63,  292.34,   13.33,   71.27,   21.51,   15.33,    6.18,    9.65,   15.43, 1179.04,    2.78,    5.88,  218.50,    0.00,    0.00,  205.48,  415.86,  741.25,   27.10,  414.60
07.10.2023 14:40:00,  993.22,   18.68,  292.40,   13.28,   70.81,   21.57,   15.28,    6.30,    9.62,   15.38, 1178.72,    3.17,    6.44,  223.80,    0.00,    0.00,  134.16,  273.14,  334.29,   27.19,  414.50
07.10.2023 14:50:00,  993.14,   18.61,  292.34,   13.22,   70.85,   21.48,   15.22,    6.26,    9.59,   15.32, 1178.93,    3.13,    6.93,  223.60,    0.00,    0.00,  113.88,  233.32,  245.92,   27.30,  414.50
07.10.2023 15:00:00,  993.20,   18.52,  292.24,   13.16,   70.97,   21.36,   15.16,    6.20,    9.55,   15.26, 1179.40,    3.48,    5.63,  214.20,    0.00,    0.00,  126.69,  258.04,  285.56,   27.37,  414.80
07.10.2023 15:10:00,  993.25,   18.21,  291.93,   12.94,   71.32,   20.95,   14.94,    6.01,    9.41,   15.04, 1180.81,    4.91,    7.38,  209.80,    0.00,    0.00,  130.35,  263.92,  301.07,   27.40,  415.20
07.10.2023 15:20:00,  993.16,   17.90,  291.62,   12.81,   72.10,   20.54,   14.81,    5.73,    9.33,   14.91, 1182.02,    5.53,    8.86,  214.30,    0.00,    0.00,  110.38,  224.10,  276.29,   27.36,  415.30
07.10.2023 15:30:00,  993.12,   17.90,  291.62,   12.79,   72.01,   20.54,   14.79,    5.75,    9.32,   14.89, 1181.99,    5.97,   10.97,  216.90,    0.00,    0.00,  204.20,  400.56,  557.07,   27.22,  415.10
07.10.2023 15:40:00,  993.20,   18.14,  291.86,   12.83,   71.13,   20.85,   14.83,    6.02,    9.34,   14.94, 1181.08,    5.22,    8.38,  219.10,    0.00,    0.00,  221.82,  437.02,  558.99,   27.05,  414.70
07.10.2023 15:50:00,  993.28,   18.23,  291.94,   12.86,   70.85,   20.97,   14.86,    6.11,    9.36,   14.96, 1180.80,    4.80,    7.04,  214.10,    0.00,    0.00,  121.87,  247.69,  498.53,   26.95,  414.30
07.10.2023 16:00:00,  993.23,   18.06,  291.78,   12.78,   71.26,   20.75,   14.79,    5.96,    9.31,   14.89, 1181.46,    4.82,    7.84,  209.70,    0.00,    0.00,   80.05,  162.74,  207.13,   26.91,  414.60
07.10.2023 16:10:00,  993.21,   17.90,  291.62,   12.76,   71.88,   20.54,   14.77,    5.78,    9.30,   14.87, 1182.11,    4.38,    6.84,  212.20,    0.00,    0.00,   55.56,  113.92,  119.40,   26.83,  414.60
07.10.2023 16:20:00,  993.13,   17.87,  291.59,   12.82,   72.31,   20.50,   14.83,    5.68,    9.34,   14.93, 1182.10,    3.19,    5.13,  194.30,    0.00,    0.00,   62.61,  127.40,  142.86,   26.71,  414.70
07.10.2023 16:30:00,  993.14,   17.89,  291.61,   12.87,   72.46,   20.53,   14.88,    5.65,    9.37,   14.98, 1182.00,    2.42,    3.76,  182.70,    0.00,    0.00,   51.52,  105.74,  135.69,   26.61,  415.00
07.10.2023 16:40:00,  993.00,   17.77,  291.50,   12.91,   73.19,   20.37,   14.91,    5.46,    9.39,   15.02, 1182.32,    3.06,    4.51,  179.10,    0.00,    0.00,   35.03,   73.07,   86.35,   26.56,  415.20
07.10.2023 16:50:00,  992.87,   17.59,  291.34,   12.89,   73.90,   20.14,   14.89,    5.26,    9.38,   14.99, 1182.89,    3.79,    5.79,  190.00,    0.00,    0.00,   23.96,   50.77,   57.07,   26.52,  415.30
07.10.2023 17:00:00,  992.91,   17.54,  291.28,   12.83,   73.87,   20.08,   14.83,    5.25,    9.35,   14.94, 1183.17,    4.09,    6.81,  204.80,    0.00,    0.00,   20.62,   42.87,   45.70,   26.43,  415.20
07.10.2023 17:10:00,  992.95,   17.50,  291.24,   12.80,   73.91,   20.03,   14.80,    5.23,    9.33,   14.91, 1183.40,    3.89,    5.25,  207.80,    0.00,    0.00,   13.56,   28.78,   36.35,   26.32,  415.20
07.10.2023 17:20:00,  992.81,   17.46,  291.21,   12.80,   74.10,   19.98,   14.81,    5.17,    9.33,   14.91, 1183.39,    3.19,    4.60,  193.20,    0.00,    0.00,   10.39,   22.76,   26.18,   26.19,  415.90
07.10.2023 17:30:00,  992.73,   17.47,  291.23,   12.79,   74.01,   19.99,   14.80,    5.20,    9.32,   14.91, 1183.26,    2.51,    4.22,  181.10,    0.00,    0.00,    6.58,   15.61,   18.61,   26.07,  416.30
07.10.2023 17:40:00,  992.73,   17.45,  291.21,   12.80,   74.14,   19.97,   14.80,    5.16,    9.33,   14.91, 1183.34,    1.74,    2.71,  174.50,    0.00,    0.00,    2.10,    7.21,   11.02,   25.99,  416.50
07.10.2023 17:50:00,  992.83,   17.44,  291.19,   12.77,   74.05,   19.95,   14.78,    5.18,    9.31,   14.88, 1183.51,    1.96,    3.32,  185.30,    0.00,    0.00,    0.13,    2.78,    4.16,   25.93,  416.80
07.10.2023 18:00:00,  992.87,   17.43,  291.18,   12.75,   73.97,   19.94,   14.75,    5.19,    9.29,   14.86, 1183.61,    1.98,    3.45,  198.70,    0.00,    0.00,    0.00,    0.00,    1.58,   25.90,  417.30
07.10.2023 18:10:00,  992.92,   17.43,  291.17,   12.69,   73.70,   19.94,   14.70,    5.24,    9.26,   14.80, 1183.69,    1.58,    2.82,  200.20,    0.00,    0.00,    0.00,    0.00,    0.00,   25.87,  418.10
07.10.2023 18:20:00,  992.95,   17.40,  291.14,   12.67,   73.76,   19.90,   14.68,    5.22,    9.25,   14.79, 1183.86,    0.83,    1.54,  147.40,    0.00,    0.00,    0.00,    0.00,    0.00,   25.85,  419.70
07.10.2023 18:30:00,  992.90,   17.37,  291.11,   12.65,   73.78,   19.87,   14.66,    5.21,    9.23,   14.76, 1183.94,    0.68,    1.46,  144.60,    0.00,    0.00,    0.00,    0.00,    0.00,   25.86,  419.90
07.10.2023 18:40:00,  992.92,   17.27,  291.01,   12.69,   74.45,   19.74,   14.70,    5.04,    9.26,   14.80, 1184.35,    0.68,    1.40,  225.10,    0.00,    0.00,    0.00,    0.00,    0.00,   25.88,  421.00
07.10.2023 18:50:00,  992.93,   17.15,  290.89,   12.67,   74.91,   19.59,   14.68,    4.92,    9.25,   14.78, 1184.86,    1.02,    1.68,  207.40,    0.00,    0.00,    0.00,    0.00,    0.00,   25.90,  421.20
07.10.2023 19:00:00,  992.88,   17.02,  290.76,   12.68,   75.58,   19.43,   14.69,    4.75,    9.25,   14.79, 1185.32,    1.06,    2.02,  203.20,    0.00,    0.00,    0.00,    0.00,    0.00,   25.91,  422.30
07.10.2023 19:10:00,  992.98,   17.01,  290.75,   12.66,   75.52,   19.42,   14.67,    4.75,    9.24,   14.77, 1185.50,    0.54,    1.24,  175.50,    0.00,    0.00,    0.00,    0.00,    0.00,   25.91,  422.10
07.10.2023 19:20:00,  993.14,   17.15,  290.87,   12.57,   74.42,   19.59,   14.58,    5.01,    9.18,   14.68, 1185.16,    0.43,    1.30,  283.90,    0.00,    0.00,    0.00,    0.00,    0.00,   25.91,  421.20
07.10.2023 19:30:00,  993.27,   17.33,  291.04,   12.48,   73.15,   19.82,   14.50,    5.32,    9.13,   14.59, 1184.62,    0.50,    1.01,   25.58,    0.00,    0.00,    0.00,    0.00,    0.00,   25.92,  420.60
07.10.2023 19:40:00,  993.28,   17.42,  291.13,   12.58,   73.22,   19.93,   14.59,    5.34,    9.19,   14.69, 1184.21,    0.69,    1.49,  168.40,    0.00,    0.00,    0.00,    0.00,    0.00,   25.93,  423.40
07.10.2023 19:50:00,  993.20,   17.29,  291.01,   12.53,   73.55,   19.77,   14.54,    5.23,    9.16,   14.64, 1184.67,    0.80,    1.39,  199.00,    0.00,    0.00,    0.00,    0.00,    0.00,   25.95,  422.20
07.10.2023 20:00:00,  993.03,   17.27,  291.00,   12.49,   73.47,   19.74,   14.50,    5.24,    9.14,   14.61, 1184.57,    0.77,    1.42,  183.70,    0.00,    0.00,    0.00,    0.00,    0.00,   25.98,  422.60
07.10.2023 20:10:00,  992.98,   17.30,  291.04,   12.43,   73.04,   19.78,   14.45,    5.33,    9.10,   14.55, 1184.41,    1.27,    1.86,  216.90,    0.00,    0.00,    0.00,    0.00,    0.00,   26.00,  423.00
07.10.2023 20:20:00,  993.08,   17.38,  291.11,   12.41,   72.57,   19.88,   14.43,    5.45,    9.09,   14.53, 1184.21,    0.48,    1.04,   94.90,    0.00,    0.00,    0.00,    0.00,    0.00,   26.00,  422.70
07.10.2023 20:30:00,  993.25,   17.60,  291.31,   12.33,   71.20,   20.16,   14.35,    5.81,    9.04,   14.45, 1183.55,    0.70,    1.33,   60.10,    0.00,    0.00,    0.00,    0.00,    0.00,   25.98,  420.60
07.10.2023 20:40:00,  993.25,   17.75,  291.46,   12.40,   70.85,   20.35,   14.42,    5.93,    9.08,   14.52, 1182.91,    0.86,    1.90,  151.10,    0.00,    0.00,    0.00,    0.00,    0.00,   25.94,  421.90
07.10.2023 20:50:00,  993.00,   17.61,  291.34,   12.49,   71.92,   20.17,   14.51,    5.66,    9.14,   14.61, 1183.15,    1.23,    2.31,  160.50,    0.00,    0.00,    0.00,    0.00,    0.00,   25.91,  424.50
07.10.2023 21:00:00,  992.98,   17.72,  291.46,   12.40,   71.01,   20.31,   14.42,    5.89,    9.08,   14.52, 1182.72,    1.29,    2.75,   96.80,    0.00,    0.00,    0.00,    0.00,    0.00,   25.90,  422.80
07.10.2023 21:10:00,  993.00,   17.98,  291.72,   12.37,   69.69,   20.65,   14.39,    6.26,    9.06,   14.49, 1181.69,    1.68,    2.87,  114.00,    0.00,    0.00,    0.00,    0.00,    0.00,   25.89,  421.60
07.10.2023 21:20:00,  992.88,   18.12,  291.87,   12.46,   69.48,   20.83,   14.47,    6.36,    9.12,   14.58, 1180.94,    1.42,    3.15,   81.10,    0.00,    0.00,    0.00,    0.00,    0.00,   25.90,  420.80
07.10.2023 21:30:00,  992.76,   18.40,  292.16,   12.44,   68.21,   21.20,   14.46,    6.74,    9.11,   14.56, 1179.68,    1.59,    4.19,  304.10,    0.00,    0.00,    0.00,    0.00,    0.00,   25.91,  418.70
07.10.2023 21:40:00,  992.82,   18.71,  292.46,   12.41,   66.75,   21.61,   14.43,    7.19,    9.09,   14.53, 1178.51,    1.51,    4.18,  236.10,    0.00,    0.00,    0.00,    0.00,    0.00,   25.92,  417.40
07.10.2023 21:50:00,  992.93,   19.00,  292.74,   12.37,   65.40,   22.01,   14.39,    7.61,    9.07,   14.50, 1177.48,    1.87,    4.64,  265.00,    0.00,    0.00,    0.00,    0.00,    0.00,   25.94,  416.60
07.10.2023 22:00:00,  992.95,   19.20,  292.94,   12.31,   64.31,   22.28,   14.33,    7.95,    9.03,   14.43, 1176.74,    2.20,    5.91,  265.40,    0.00,    0.00,    0.00,    0.00,    0.00,   25.99,  416.20
